BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
531126,,INE237C01016,Software Products,Rs 96 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.47,Mildly Bullish,33.0,Sell,Not Rated
500033,FORCEMOT,INE451A01017,Automobiles,"Rs 16,316 Cr (Mid Cap)",2,Average,1,Expensive,Positive,1.39,Bullish,65.0,Hold,Buy
511758,,INE094E01017,Non Banking Financial Company (NBFC),Rs 20 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-0.13,Mildly Bearish,37.0,Sell,Strong Sell
532796,LUMAXTECH,INE872H01027,Auto Components & Equipments,"Rs 6,627 Cr (Mid Cap)",21,Good,0,Expensive,Very Positive,1.39,Bullish,78.0,Buy,Strong Buy
526668,KAMATHOTEL,INE967C01018,Hotels & Resorts,Rs 689 Cr (Micro Cap),16,Below Average,-2,Attractive,Very Positive,-0.28,Mildly Bearish,40.0,Sell,Hold
517015,VINDHYATEL,INE707A01012,Telecom -  Equipment & Accessories,"Rs 1,998 Cr (Small Cap)",7,Below Average,1,Very Attractive,Negative,-0.39,Mildly Bearish,23.0,Strong Sell,Sell
531512,,INE681D01039,Media & Entertainment,Rs 46 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-0.93,Mildly Bearish,21.0,Strong Sell,Sell
507910,FIBERWEB,INE296C01020,Garments & Apparels,Rs 149 Cr (Micro Cap),44,Average,3,Attractive,Very Positive,0.11,Mildly Bullish,70.0,Buy,Hold
500151,GOLDENTOBC,INE973A01010,Realty,Rs 64 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.56,Mildly Bearish,9.0,Strong Sell,Sell
523207,KOKUYOCMLN,INE760A01029,Miscellaneous,"Rs 1,109 Cr (Small Cap)",2,Below Average,-1,Expensive,Flat,-0.39,Mildly Bearish,23.0,Strong Sell,Hold
517544,CENTUM,INE320B01020,Industrial Manufacturing,"Rs 3,489 Cr (Small Cap)",2,Average,-1,Expensive,Very Positive,1.06,Bullish,64.0,Hold,Buy
523465,,INE969D01012,Housing Finance Company,Rs 41 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.73,Mildly Bearish,17.0,Strong Sell,Sell
516108,SIPAPER,INE088G01014,"Paper, Forest & Jute Products",Rs 167 Cr (Micro Cap),12,Below Average,-1,Very Attractive,Flat,-0.4,Mildly Bearish,31.0,Sell,Strong Sell
523019,,INE710D01028,Non Banking Financial Company (NBFC),Rs 97 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Very Negative,-1,Bearish,12.0,Strong Sell,Sell
500262,HYBRIDFIN,INE965B01022,Capital Markets,Rs 46 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,0.53,Mildly Bullish,0.0,Not Rated,
538964,,INE947G01011,Pharmaceuticals & Biotechnology,Rs 99 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,-0.87,Mildly Bearish,23.0,Strong Sell,Sell
500322,PANYAMCEM,INE167E01037,Cement & Cement Products,Rs 108 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.2,Mildly Bearish,9.0,Strong Sell,Sell
530449,,INE347C01013,Plastic Products - Industrial,Rs 131 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Positive,-1.07,Bearish,51.0,Hold,Sell
532633,ALLDIGI,INE835G01018,Commercial Services & Supplies,"Rs 1,383 Cr (Small Cap)",2,Average,3,Fair,Flat,-1.06,Bearish,34.0,Sell,Hold
531909,,INE587J01027,Realty,Rs 20 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1.13,Bearish,0.0,Not Rated,Strong Sell
533107,SWANDEF,INE542F01020,Aerospace & Defense,Rs 945 Cr (Micro Cap),2,Below Average,-2,Risky,Flat,0.67,Mildly Bullish,40.0,Sell,Not Rated
506579,OCCL,INE321D01016,Commodity Chemicals,Rs 209 Cr (Micro Cap),22,Average,-1,Expensive,Flat,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
538212,,INE909D01026,Non Banking Financial Company (NBFC),Rs 17 Cr (Micro Cap),-99997,Does not qualify,-2,Fair,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Not Rated
532167,,INE501C01015,Commodity Chemicals,Rs 28 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,0.22,Mildly Bullish,0.0,Not Rated,Strong Sell
532485,,INE525F01025,Non Banking Financial Company (NBFC),"Rs 1,833 Cr (Small Cap)",-99999,Below Average,-2,Expensive,Flat,-0.07,Sideways,28.0,Strong Sell,Sell
534758,CIGNITITEC,INE675C01017,Computers - Software & Consulting,"Rs 4,405 Cr (Small Cap)",44,Good,-1,Fair,Very Positive,0.28,Mildly Bullish,64.0,Hold,Buy
517429,,INE576B01019,Computers - Software & Consulting,Rs 128 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.8,Mildly Bearish,9.0,Strong Sell,Sell
500370,SALORAINTL,INE924A01013,Trading & Distributors,Rs 37 Cr (Micro Cap),54,Below Average,-2,Risky,Flat,-0.87,Mildly Bearish,17.0,Strong Sell,Sell
590003,KARURVYSYA,INE036D01028,Private Sector Bank,"Rs 18,678 Cr (Mid Cap)",10,Good,-1,Fair,Positive,0.33,Mildly Bullish,68.0,Hold,Sell
504741,INDIANHUME,INE323C01030,Industrial Manufacturing,"Rs 2,293 Cr (Small Cap)",3,Below Average,1,Attractive,Flat,-0.06,Sideways,28.0,Strong Sell,Sell
532351,AKSHOPTFBR,INE523B01011,Telecom -  Equipment & Accessories,Rs 146 Cr (Micro Cap),9,Below Average,0,Risky,Very Negative,-0.94,Mildly Bearish,6.0,Strong Sell,Sell
512591,,INE183U01022,Trading & Distributors,Rs 37 Cr (Micro Cap),-99999,Does not qualify,10,Does not qualify,Negative,-1.27,Bearish,0.0,Not Rated,Not Rated
506261,MODISONLTD,INE737D01021,Other Electrical Equipment,Rs 519 Cr (Micro Cap),31,Average,1,Attractive,Positive,0.11,Mildly Bullish,64.0,Hold,Sell
533023,ZFCVINDIA,INE342J01019,Auto Components & Equipments,"Rs 26,246 Cr (Large Cap)",3,Good,1,Expensive,Positive,-0.11,Mildly Bearish,50.0,Hold,Sell
532092,,INE807D01030,Non Banking Financial Company (NBFC),Rs 32 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Positive,-0.8,Mildly Bearish,27.0,Strong Sell,Sell
532345,ACLGATI,INE152B01027,Transport Services,"Rs 1,039 Cr (Small Cap)",7,Below Average,0,Risky,Positive,-0.17,Mildly Bearish,23.0,Strong Sell,Sell
507878,UNITECH,INE694A01020,Realty,"Rs 2,158 Cr (Small Cap)",38,Below Average,-2,Risky,Negative,-0.28,Mildly Bearish,9.0,Strong Sell,Sell
532834,CAMLINFINE,INE052I01032,Specialty Chemicals,"Rs 4,852 Cr (Small Cap)",48,Below Average,-2,Fair,Positive,1.56,Bullish,54.0,Hold,Sell
517530,SURANAT&P,INE130B01031,Power,Rs 269 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.28,Mildly Bearish,23.0,Strong Sell,Sell
521210,,INE117C01010,"Gems, Jewellery And Watches",Rs 22 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
531161,,INE850B01026,Software Products,Rs 349 Cr (Micro Cap),58,Average,2,Expensive,Negative,0.27,Mildly Bullish,44.0,Sell,Hold
500520,M&M,INE101A01026,Automobiles,"Rs 3,77,336 Cr (Large Cap)",2,Good,0,Attractive,Positive,-0.11,Mildly Bearish,55.0,Hold,Buy
500160,GTL,INE043A01012,Telecom - Services,Rs 141 Cr (Micro Cap),6,Below Average,-2,Risky,Positive,-0.39,Mildly Bearish,23.0,Strong Sell,Sell
509887,,INE896E01023,FMCG,Rs 36 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,,Does not qualify,0.0,Not Rated,Sell
507968,,INE289M01016,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,
531489,,INE084D01010,Computers - Software & Consulting,Rs 134 Cr (Micro Cap),-99997,Average,-2,Attractive,Positive,-0.67,Mildly Bearish,48.0,Sell,Hold
532514,IGL,INE203G01027,Gas,"Rs 29,113 Cr (Large Cap)",3,Good,-1,Attractive,Flat,-0.06,Sideways,55.0,Hold,Sell
532942,KNRCON,INE634I01029,Construction,"Rs 5,889 Cr (Mid Cap)",3,Good,0,Very Attractive,Negative,-1.06,Bearish,38.0,Sell,Hold
532755,TECHM,INE669C01036,Computers - Software & Consulting,"Rs 1,52,559 Cr (Large Cap)",10,Good,2,Expensive,Positive,-0.17,Mildly Bearish,50.0,Hold,Sell
531370,,INE960B01015,Computers - Software & Consulting,Rs 8 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-1.33,Bearish,3.0,Strong Sell,Sell
505196,TIL,INE806C01018,Automobiles,"Rs 2,505 Cr (Small Cap)",12,Below Average,1,Very Expensive,Very Positive,0.11,Mildly Bullish,48.0,Sell,Strong Sell
511413,CREST,INE559D01011,Non Banking Financial Company (NBFC),"Rs 1,214 Cr (Small Cap)",36,Average,2,Very Expensive,Negative,-0.06,Sideways,32.0,Sell,Strong Sell
512091,,INE425H01016,"Gems, Jewellery And Watches",Rs 1 Cr (Micro Cap),-99997,Does not qualify,-2,Does not qualify,Flat,0.67,Mildly Bullish,0.0,Not Rated,Not Rated
524709,NACLIND,INE295D01020,Pesticides & Agrochemicals,"Rs 3,479 Cr (Small Cap)",16,Below Average,-1,Risky,Very Negative,1.06,Bullish,29.0,Strong Sell,Sell
531518,VIKASPROP,INE767B01022,Other Agricultural Products,Rs 20 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1,Bearish,12.0,Strong Sell,Sell
511571,SOMDUTTFIN,INE754C01010,Non Banking Financial Company (NBFC),Rs 171 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1,Bearish,,Not Rated,Strong Sell
532300,WOCKPHARMA,INE049B01025,Pharmaceuticals & Biotechnology,"Rs 24,852 Cr (Large Cap)",69,Average,-2,Very Expensive,Flat,1.22,Bullish,52.0,Hold,Sell
523586,,INE826B01018,Specialty Chemicals,Rs 283 Cr (Micro Cap),8,Good,3,Attractive,Flat,-0.4,Mildly Bearish,50.0,Hold,Sell
530289,,INE102F01015,Diversified Commercial Services,Rs 25 Cr (Micro Cap),-99999,Below Average,-2,Fair,Flat,-1.27,Bearish,20.0,Strong Sell,Sell
500268,MANALIPETC,INE201A01024,Petrochemicals,"Rs 1,012 Cr (Small Cap)",2,Average,1,Expensive,Flat,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
502168,NCLIND,INE732C01016,Cement & Cement Products,Rs 956 Cr (Micro Cap),13,Average,2,Attractive,Negative,0.17,Mildly Bullish,50.0,Hold,Sell
506919,,INE987A01010,Pharmaceuticals & Biotechnology,Rs 95 Cr (Micro Cap),-99999,Below Average,-2,Very Attractive,Positive,0.33,Mildly Bullish,43.0,Sell,Hold
537254,,INE140B01014,Industrial Products,Rs 8 Cr (Micro Cap),27,Below Average,3,Risky,Negative,-0.27,Mildly Bearish,9.0,Strong Sell,Sell
505840,,INE058D01030,Electronics & Appliances,Rs 21 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,-0.2,Mildly Bearish,28.0,Strong Sell,Sell
505650,,INE178E01026,Realty,Rs 85 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0.87,Mildly Bullish,23.0,Strong Sell,Sell
530589,,INE573B01016,Diversified consumer products,Rs 162 Cr (Micro Cap),18,Average,-1,Attractive,Flat,-0.67,Mildly Bearish,42.0,Sell,Hold
532889,KPRMILL,INE930H01031,Garments & Apparels,"Rs 38,772 Cr (Large Cap)",3,Excellent,1,Very Expensive,Flat,1.06,Bullish,65.0,Hold,Buy
531338,,INE151H01018,Miscellaneous,Rs 12 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.27,Mildly Bearish,9.0,Strong Sell,Sell
505358,,INE984B01023,Industrial Manufacturing,Rs 722 Cr (Micro Cap),3,Average,0,Very Expensive,Positive,-1,Bearish,36.0,Sell,Strong Sell
532880,OMAXE,INE800H01010,Realty,"Rs 1,909 Cr (Small Cap)",21,Below Average,-1,Risky,Flat,0.22,Mildly Bullish,33.0,Sell,Strong Sell
530355,ASIANENE,INE276G01015,Oil,"Rs 1,362 Cr (Small Cap)",14,Average,2,Expensive,Very Positive,-0.06,Sideways,54.0,Hold,Sell
530549,SHILPAMED,INE790G01031,Pharmaceuticals & Biotechnology,"Rs 8,879 Cr (Mid Cap)",31,Below Average,2,Expensive,Positive,0.22,Mildly Bullish,28.0,Strong Sell,Sell
530899,,INE784M01016,Garments & Apparels,Rs 28 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,0.67,Mildly Bullish,0.0,Not Rated,
506808,TUTICORALK,INE400A01014,Commodity Chemicals,Rs 905 Cr (Micro Cap),-99999,Average,-2,Fair,Negative,-1.33,Bearish,26.0,Strong Sell,Sell
533100,,INE429K01012,Construction,Rs 28 Cr (Micro Cap),-99999,Does not qualify,-3,Risky,Flat,-0.4,Mildly Bearish,0.0,Not Rated,Not Rated
530363,UGARSUGAR,INE071E01023,Sugar,Rs 564 Cr (Micro Cap),15,Average,-1,Attractive,Positive,-0.5,Mildly Bearish,48.0,Sell,Hold
538706,,INE010R01023,Cables - Electricals,Rs 124 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Very Positive,-1,Bearish,51.0,Hold,Buy
532461,PNB,INE160A01022,Public Sector Bank,"Rs 1,25,445 Cr (Large Cap)",10,Average,-1,Very Attractive,Positive,0.22,Mildly Bullish,67.0,Hold,Buy
505412,WENDT,INE274C01019,Industrial Products,"Rs 1,657 Cr (Small Cap)",3,Good,-1,Very Expensive,Flat,-0.89,Mildly Bearish,42.0,Sell,Strong Sell
533163,ARSSINFRA,INE267I01010,Construction,Rs  Cr (Micro Cap),-99997,Below Average,-2,Risky,Very Negative,,Does not qualify,1.0,Strong Sell,Sell
533270,BEDMUTHA,INE844K01012,Iron & Steel Products,Rs 541 Cr (Micro Cap),-99997,Below Average,-2,Fair,Flat,-0.72,Mildly Bearish,26.0,Strong Sell,Sell
524396,BIOFILCHEM,INE829A01014,Pharmaceuticals & Biotechnology,Rs 89 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,-0.11,Mildly Bearish,23.0,Strong Sell,Sell
532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,"Rs 44,193 Cr (Large Cap)",8,Average,1,Fair,Positive,0.22,Mildly Bullish,61.0,Hold,Sell
500016,ARUNASUGAR,INE957C01019,Hotels & Resorts,Rs 36 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Positive,-0.73,Mildly Bearish,34.0,Sell,Strong Sell
500336,SURYAROSNI,INE335A01020,Iron & Steel Products,"Rs 7,419 Cr (Mid Cap)",9,Average,-1,Expensive,Positive,0.22,Mildly Bullish,42.0,Sell,Hold
533164,TEXMOPIPES,INE141K01013,Plastic Products - Industrial,Rs 188 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
512271,,INE552H01017,Diversified Commercial Services,Rs 9 Cr (Micro Cap),-99999,Below Average,-1,Risky,Positive,,Does not qualify,0.0,Not Rated,
521016,ICIL,INE483B01026,Garments & Apparels,"Rs 5,283 Cr (Mid Cap)",13,Good,2,Attractive,Very Negative,-0.83,Mildly Bearish,38.0,Sell,Hold
538952,,INE211D01027,Non Banking Financial Company (NBFC),Rs 8 Cr (Micro Cap),-99997,Below Average,-2,Fair,Flat,-0.93,Mildly Bearish,26.0,Strong Sell,Sell
509692,INDIANCARD,INE061A01014,Garments & Apparels,Rs 199 Cr (Micro Cap),6,Below Average,-2,Risky,Positive,1.11,Bullish,46.0,Sell,Strong Sell
530919,REMSONSIND,INE474C01023,Auto Components & Equipments,Rs 509 Cr (Micro Cap),67,Average,-2,Fair,Positive,-0.44,Mildly Bearish,45.0,Sell,Hold
534338,,INE393F01010,Realty,Rs 21 Cr (Micro Cap),45,Below Average,-1,Very Attractive,Flat,-1.07,Bearish,26.0,Strong Sell,Sell
526381,PATINTLOG,INE529D01014,Transport Services,Rs 109 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.61,Mildly Bearish,28.0,Strong Sell,Sell
514348,WINSOME,INE784B01035,Garments & Apparels,Rs 13 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
531913,,INE641H01018,Iron & Steel Products,Rs 4 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.4,Mildly Bullish,33.0,Sell,Strong Sell
517300,GIPCL,INE162A01010,Power,"Rs 3,058 Cr (Small Cap)",7,Average,2,Fair,Positive,-0.22,Mildly Bearish,45.0,Sell,Hold
531147,ALICON,INE062D01024,Auto Components & Equipments,"Rs 1,487 Cr (Small Cap)",25,Average,1,Attractive,Negative,-0.22,Mildly Bearish,34.0,Sell,Strong Sell
530477,,INE337E01010,Commodity Chemicals,Rs 536 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Negative,-1.47,Bearish,21.0,Strong Sell,Sell
532895,NAGREEKCAP,INE245I01016,Non Banking Financial Company (NBFC),Rs 35 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,0,Sideways,18.0,Strong Sell,Sell
503893,,INE07MC01015,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
524590,,INE422G01015,Trading & Distributors,Rs 4 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0.07,Sideways,29.0,Strong Sell,Sell
522073,HITECHGEAR,INE127B01011,Auto Components & Equipments,"Rs 1,272 Cr (Small Cap)",53,Below Average,0,Attractive,Negative,-0.06,Sideways,26.0,Strong Sell,Sell
526137,SHETRON,INE278C01010,Packaging,Rs 116 Cr (Micro Cap),14,Average,-2,Attractive,Negative,-0.93,Mildly Bearish,28.0,Strong Sell,Sell
532390,TAJGVK,INE586B01026,Hotels & Resorts,"Rs 2,716 Cr (Small Cap)",3,Average,1,Expensive,Flat,0.39,Mildly Bullish,52.0,Hold,Buy
530787,,INE055O01033,Miscellaneous,Rs 28 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.13,Mildly Bearish,0.0,Not Rated,Sell
507717,DHANUKA,INE435G01025,Pesticides & Agrochemicals,"Rs 7,803 Cr (Mid Cap)",4,Good,1,Expensive,Positive,0.22,Mildly Bullish,65.0,Hold,Sell
531027,,INE267E01019,Non Banking Financial Company (NBFC),Rs 10 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.6,Mildly Bearish,0.0,Not Rated,
532939,RPOWER,INE614G01033,Power,"Rs 25,588 Cr (Large Cap)",16,Below Average,1,Expensive,Positive,1.44,Bullish,51.0,Hold,Sell
532754,GMRAIRPORT,INE776C01039,Transport Infrastructure,"Rs 90,121 Cr (Large Cap)",34,Below Average,-1,Risky,Flat,0.89,Mildly Bullish,33.0,Sell,Strong Sell
500183,HFCL,INE548A01028,Telecom -  Equipment & Accessories,"Rs 12,625 Cr (Mid Cap)",1,Average,1,Expensive,Very Negative,-0.22,Mildly Bearish,26.0,Strong Sell,Sell
530405,,INE356F01017,Non Banking Financial Company (NBFC),Rs 29 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-1,Bearish,23.0,Strong Sell,Sell
532911,,INE272G01014,Diversified Commercial Services,Rs 68 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-1.07,Bearish,16.0,Strong Sell,Sell
532039,,INE486F01012,Pharmaceuticals & Biotechnology,Rs 378 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Flat,-0.33,Mildly Bearish,35.0,Sell,Strong Sell
511525,SRGINFOTEC,INE376A01032,Non Banking Financial Company (NBFC),Rs 57 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Not Rated
514183,,INE761G01016,Specialty Chemicals,Rs 518 Cr (Micro Cap),64,Average,-1,Fair,Flat,-0.53,Mildly Bearish,40.0,Sell,Hold
539255,,INE541K01014,Heavy Electrical Equipment,Rs 233 Cr (Micro Cap),-99997,Average,-2,Attractive,Positive,-0.27,Mildly Bearish,48.0,Sell,Hold
512247,,INE894A01026,Non Banking Financial Company (NBFC),Rs 38 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-0.93,Mildly Bearish,21.0,Strong Sell,Sell
512093,CRANESSOFT,INE234B01023,Software Products,Rs 57 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.87,Mildly Bearish,17.0,Strong Sell,Sell
530163,,INE817B01025,Pharmaceuticals & Biotechnology,Rs 547 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,1.4,Bullish,31.0,Sell,Strong Sell
531289,,INE643C01015,Iron & Steel Products,Rs 154 Cr (Micro Cap),10,Average,2,Fair,Positive,1.27,Bullish,68.0,Hold,Sell
517380,IGARASHI,INE188B01013,Auto Components & Equipments,"Rs 1,542 Cr (Small Cap)",18,Average,0,Fair,Negative,-0.56,Mildly Bearish,31.0,Sell,Strong Sell
532945,SEPC,INE964H01014,Construction,"Rs 2,833 Cr (Small Cap)",30,Below Average,-1,Very Expensive,Positive,-0.89,Mildly Bearish,27.0,Strong Sell,Sell
524576,,INE737C01023,Commodity Chemicals,Rs 16 Cr (Micro Cap),-99999,Below Average,-2,Fair,Flat,-0.27,Mildly Bearish,26.0,Strong Sell,Sell
523445,RIIL,INE046A01015,Transport Services,"Rs 1,464 Cr (Small Cap)",52,Below Average,-2,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
531888,,INE687C01012,Industrial Manufacturing,Rs 127 Cr (Micro Cap),-99997,Average,-2,Attractive,Flat,-0.47,Mildly Bearish,42.0,Sell,Strong Sell
524342,INDOBORAX,INE803D01021,Commodity Chemicals,Rs 631 Cr (Micro Cap),53,Average,1,Expensive,Flat,0.11,Mildly Bullish,52.0,Hold,Sell
507952,,INE02BV01019,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
532416,NEXTMEDIA,INE747B01016,Media & Entertainment,Rs 49 Cr (Micro Cap),-99997,Below Average,-1,Risky,Negative,-0.78,Mildly Bearish,9.0,Strong Sell,Sell
532761,HOVS,INE596H01014,Computers - Software & Consulting,Rs 83 Cr (Micro Cap),-99997,Below Average,0,Attractive,Positive,0.11,Mildly Bullish,50.0,Hold,Sell
526241,,INE762C01021,Trading & Distributors,Rs 79 Cr (Micro Cap),-99997,Below Average,-2,Fair,Flat,-1.07,Bearish,20.0,Strong Sell,Sell
500182,HEROMOTOCO,INE158A01026,Automobiles,"Rs 84,007 Cr (Large Cap)",1,Good,2,Very Attractive,Positive,-0.28,Mildly Bearish,58.0,Hold,Sell
530959,,INE012E01035,FMCG,Rs 45 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.53,Mildly Bearish,9.0,Strong Sell,Sell
532638,SHOPERSTOP,INE498B01024,Diversified Retail,"Rs 5,558 Cr (Mid Cap)",4,Below Average,1,Very Attractive,Negative,-0.89,Mildly Bearish,23.0,Strong Sell,Sell
506532,KERALACHEM,INE265B01019,Specialty Chemicals,Rs 772 Cr (Micro Cap),64,Average,-1,Fair,Flat,0.07,Sideways,55.0,Hold,Sell
512261,,INE553H01015,Trading & Distributors,0,-99999,Does not qualify,-99999,Does not qualify,Positive,,Does not qualify,,,
535566,,INE902D01013,Non Banking Financial Company (NBFC),Rs 130 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,-0.47,Mildly Bearish,20.0,Strong Sell,Sell
532667,SUZLON,INE040H01021,Heavy Electrical Equipment,"Rs 89,969 Cr (Large Cap)",4,Average,-2,Very Expensive,Very Positive,-0.11,Mildly Bearish,47.0,Sell,Hold
524768,,INE634B01016,Commodity Chemicals,Rs 17 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.93,Mildly Bearish,0.0,Not Rated,Strong Sell
524582,,INE314D01011,FMCG,Rs 162 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-0.33,Mildly Bearish,37.0,Sell,Hold
532497,RADICO,INE944F01028,Beverages,"Rs 35,744 Cr (Large Cap)",3,Good,0,Very Expensive,Positive,1.78,Bullish,71.0,Buy,Hold
590086,ORISSAMINE,INE725E01024,Minerals & Mining,"Rs 3,100 Cr (Small Cap)",-99997,Below Average,-2,Risky,Negative,-0.89,Mildly Bearish,9.0,Strong Sell,Sell
512597,KEYFINSERV,INE681C01015,Non Banking Financial Company (NBFC),Rs 201 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,0.39,Mildly Bullish,36.0,Sell,Strong Sell
539117,,INE029H01016,Non Banking Financial Company (NBFC),Rs 36 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.33,Mildly Bullish,33.0,Sell,Strong Sell
524818,,INE457C01010,Specialty Chemicals,Rs 36 Cr (Micro Cap),13,Below Average,-2,Very Attractive,Positive,1.27,Bullish,60.0,Hold,Sell
531092,OMINFRAL,INE239D01028,Construction,"Rs 1,223 Cr (Small Cap)",17,Average,3,Attractive,Negative,-0.33,Mildly Bearish,28.0,Strong Sell,Sell
516086,,INE617D01017,Paper & Paper Products,Rs 2 Cr (Micro Cap),-99997,Below Average,-2,Does not qualify,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
512008,,INE886D01026,Realty,"Rs 3,364 Cr (Small Cap)",-99997,Average,-2,Very Expensive,Positive,1.27,Bullish,64.0,Hold,Sell
506390,HEUBACHIND,INE492A01029,Dyes And Pigments,"Rs 1,353 Cr (Small Cap)",10,Average,0,Fair,Positive,0.28,Mildly Bullish,61.0,Hold,Buy
519064,,INE687W01010,Other Agricultural Products,Rs 7 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,-1,Bearish,0.0,Not Rated,Not Rated
506687,TRANSPEK,INE687A01016,Commodity Chemicals,Rs 906 Cr (Micro Cap),29,Below Average,-1,Very Expensive,Very Positive,-0.47,Mildly Bearish,33.0,Sell,Strong Sell
511108,SHIVATEX,INE705C01020,Garments & Apparels,Rs 282 Cr (Micro Cap),46,Below Average,-1,Fair,Positive,0.17,Mildly Bullish,47.0,Sell,Strong Sell
514442,,INE009C01019,Plastic Products - Industrial,Rs 53 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-0.4,Mildly Bearish,13.0,Strong Sell,Sell
533302,KICL,INE029L01018,Non Banking Financial Company (NBFC),"Rs 2,285 Cr (Small Cap)",-99997,Below Average,-2,Attractive,Flat,-0.22,Mildly Bearish,28.0,Strong Sell,Sell
530741,,INE812S01012,FMCG,Rs 112 Cr (Micro Cap),-99997,Average,-2,Fair,Very Positive,-0.53,Mildly Bearish,51.0,Hold,Sell
542141,TECHNOE,INE285K01026,Construction,"Rs 17,339 Cr (Mid Cap)",2,Good,3,Very Expensive,Very Positive,0.22,Mildly Bullish,70.0,Buy,Hold
512425,,INE242B01018,Trading & Distributors,Rs 28 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.13,Mildly Bearish,23.0,Strong Sell,Sell
